#Latin name	Filename (NCBI Taxonomy ID)
mitochondrion Phymanthus sp. MRG-2006	396351.mitochondrion
mitochondrion Phymaturus antofagastensis	299249.mitochondrion
mitochondrion Phymaturus indistinctus	221429.mitochondrion
mitochondrion Phymaturus patagonicus	299250.mitochondrion
mitochondrion Phymaturus punae	167121.mitochondrion
mitochondrion Phymaturus somuncurensis	81831.mitochondrion
mitochondrion Physarum polycephalum	5791.mitochondrion
mitochondrion Physcomitrella patens	3218.mitochondrion
mitochondrion Physconelloides eurysema	135605.mitochondrion
mitochondrion Physeter catodon	9755.mitochondrion
mitochondrion Physiculus japonicus	181408.mitochondrion
mitochondrion Physignathus cocincinus	52200.mitochondrion
mitochondrion Physogyra lichtensteini	419442.mitochondrion
mitochondrion Phytophthora alni subsp. alni	299392.mitochondrion
mitochondrion Phytophthora cactorum	29920.mitochondrion
mitochondrion Phytophthora cambivora	53983.mitochondrion
mitochondrion Phytophthora capsici	4784.mitochondrion
mitochondrion Phytophthora cinnamomi	4785.mitochondrion
mitochondrion Phytophthora citricola	53984.mitochondrion
mitochondrion Phytophthora citrophthora	4793.mitochondrion
mitochondrion Phytophthora cryptogea	4786.mitochondrion
mitochondrion Phytophthora drechsleri	4794.mitochondrion
mitochondrion Phytophthora erythroseptica	111171.mitochondrion
mitochondrion Phytophthora europaea	180900.mitochondrion
mitochondrion Phytophthora infestans	4787.mitochondrion
mitochondrion Phytophthora inundata	244122.mitochondrion
mitochondrion Phytophthora katsurae	129354.mitochondrion
mitochondrion Phytophthora kernoviae	325452.mitochondrion
mitochondrion Phytophthora lateralis	129355.mitochondrion
mitochondrion Phytophthora medicaginis	54510.mitochondrion
mitochondrion Phytophthora megasperma	4788.mitochondrion
mitochondrion Phytophthora nemorosa	239968.mitochondrion
mitochondrion Phytophthora nicotianae	4790.mitochondrion
mitochondrion Phytophthora palmivora	4796.mitochondrion
mitochondrion Phytophthora pistaciae	174576.mitochondrion
mitochondrion Phytophthora pseudosyringae	221518.mitochondrion
mitochondrion Phytophthora psychrophila	180901.mitochondrion
mitochondrion Phytophthora quercina	78236.mitochondrion
mitochondrion Phytophthora ramorum	164328.mitochondrion
mitochondrion Phytophthora sojae	67593.mitochondrion
mitochondrion Phytotoma rutila	137534.mitochondrion
mitochondrion Piaya melanogaster	103948.mitochondrion
mitochondrion Pica hudsonia	158052.mitochondrion
mitochondrion Pica pica	34924.mitochondrion
mitochondrion Pica pica bactriana	301987.mitochondrion
mitochondrion Pica pica jankowskii	301989.mitochondrion
mitochondrion Pica pica pica	206547.mitochondrion
mitochondrion Pichia canadensis	4907.mitochondrion
mitochondrion Pichia jadinii	4903.mitochondrion
mitochondrion Pichia kluyveri	36015.mitochondrion
mitochondrion Pichia pijperi	4928.mitochondrion
mitochondrion Picoides albolarvatus	165738.mitochondrion
mitochondrion Picoides borealis	165740.mitochondrion
mitochondrion Picoides canicapillus	165741.mitochondrion
mitochondrion Picoides maculatus	165744.mitochondrion
mitochondrion Picoides minor	165746.mitochondrion
mitochondrion Picoides mixtus	165747.mitochondrion
mitochondrion Picoides nuttallii	165748.mitochondrion
mitochondrion Picoides pubescens	118200.mitochondrion
mitochondrion Picoides villosus	51356.mitochondrion
mitochondrion Piculus chrysochloros	315379.mitochondrion
mitochondrion Piculus rubiginosus	51361.mitochondrion
mitochondrion Picumnus aurifrons	56081.mitochondrion
mitochondrion Picumnus cirratus	137535.mitochondrion
mitochondrion Picumnus exilis	381871.mitochondrion
mitochondrion Picumnus innominatus	345731.mitochondrion
mitochondrion Picumnus nebulosus	381872.mitochondrion
mitochondrion Picumnus spilogaster	381873.mitochondrion
mitochondrion Picus canus	301969.mitochondrion
mitochondrion Picus mentalis	240710.mitochondrion
mitochondrion Picus viridis	100825.mitochondrion
mitochondrion Pidorus glaucopis	287206.mitochondrion
mitochondrion Pimelia sparsa albohumeralis	218604.mitochondrion
mitochondrion Pimelia sparsa serrimargo	218603.mitochondrion
mitochondrion Pimelia sparsa sparsa	98998.mitochondrion
mitochondrion Pimelodella chagresi	71257.mitochondrion
mitochondrion Pimephales notatus	51138.mitochondrion
mitochondrion Pimephales promelas	90988.mitochondrion
mitochondrion Pimephales tenellus	197881.mitochondrion
mitochondrion Pimephales vigilax perspicuus	197883.mitochondrion
mitochondrion Pimephales vigilax vigilax	197882.mitochondrion
mitochondrion Pinctada fucata	50426.mitochondrion
mitochondrion Pinguinus impennis	94623.mitochondrion
mitochondrion Pinus sylvestris	3349.mitochondrion
mitochondrion Pionites leucogaster	345186.mitochondrion
mitochondrion Pionopsitta barrabandi	285230.mitochondrion
mitochondrion Pionopsitta caica	285231.mitochondrion
mitochondrion Pionopsitta haematotis	285232.mitochondrion
mitochondrion Pionopsitta pileata	285233.mitochondrion
mitochondrion Pionopsitta pulchra	285234.mitochondrion
mitochondrion Pionopsitta vulturina	285229.mitochondrion
mitochondrion Pionus chalcopterus	151768.mitochondrion
mitochondrion Pionus fuscus	303320.mitochondrion
mitochondrion Pionus maximiliani	303305.mitochondrion
mitochondrion Pionus menstruus	13214.mitochondrion
mitochondrion Pionus menstruus menstruus	303319.mitochondrion
mitochondrion Pionus senilis	30456.mitochondrion
mitochondrion Pipa pipa	251750.mitochondrion
mitochondrion Pipile jacutinga	125073.mitochondrion
mitochondrion Pipilo aberti	40201.mitochondrion
mitochondrion Pipilo chlorurus	40202.mitochondrion
mitochondrion Pipilo crissalis	40204.mitochondrion
mitochondrion Pipilo erythrophthalmus	161625.mitochondrion
mitochondrion Pipilo fuscus	40205.mitochondrion
mitochondrion Pipilo maculatus	95650.mitochondrion
mitochondrion Pipistrellus abramus	105295.mitochondrion
mitochondrion Pipistrellus cf. javanicus	203695.mitochondrion
mitochondrion Pipistrellus hesperidus	294653.mitochondrion
mitochondrion Pipistrellus javanicus x tenuis	270778.mitochondrion
mitochondrion Pipistrellus kuhli	59472.mitochondrion
mitochondrion Pipistrellus nathusii	59473.mitochondrion
mitochondrion Pipistrellus pipistrellus	59474.mitochondrion
mitochondrion Pipistrellus pygmaeus x mediterraneus	169058.mitochondrion
mitochondrion Pipistrellus subflavus	27672.mitochondrion
mitochondrion Pipra mentalis	360202.mitochondrion
mitochondrion Pipra pipra	88179.mitochondrion
mitochondrion Pipraeidea melanonota	62237.mitochondrion
mitochondrion Pipreola frontalis	369618.mitochondrion
mitochondrion Piprites chloris	114369.mitochondrion
mitochondrion Piranga ludoviciana	63520.mitochondrion
mitochondrion Piranga olivacea	62086.mitochondrion
mitochondrion Piranga rubra	36733.mitochondrion
mitochondrion Pisaster ochraceus	7612.mitochondrion
mitochondrion Pissodes strobi	49927.mitochondrion
mitochondrion Pisum sativum	3888.mitochondrion
mitochondrion Pisum sativum subsp. abyssinicum	198035.mitochondrion
mitochondrion Pisum sativum subsp. elatius	47742.mitochondrion
mitochondrion Pithecophaga jefferyi	321089.mitochondrion
mitochondrion Pithys albifrons	265642.mitochondrion
mitochondrion Pitohui cristatus	254643.mitochondrion
mitochondrion Pitta guajana	265622.mitochondrion
mitochondrion Pitta sordida	9163.mitochondrion
mitochondrion Pituna poranga	61829.mitochondrion
mitochondrion Pituophis melanoleucus	8595.mitochondrion
mitochondrion Placidina euryanassa	344665.mitochondrion
mitochondrion Placidochromis johnstoni	445508.mitochondrion
mitochondrion Placidochromis milomo	28822.mitochondrion
mitochondrion Placopecten magellanicus	6577.mitochondrion
mitochondrion Placozoan sp. BZ10101	401703.mitochondrion
mitochondrion Placozoan sp. BZ2423	401705.mitochondrion
mitochondrion Placozoan sp. BZ49	401704.mitochondrion
mitochondrion Plagiochila asplenioides	65053.mitochondrion
mitochondrion Planigale gilesi	32556.mitochondrion
mitochondrion Planigale ingrami	34895.mitochondrion
mitochondrion Planigale maculata	9297.mitochondrion
mitochondrion Planigale sp.	34894.mitochondrion
mitochondrion Planigale tenuirostris	32557.mitochondrion
mitochondrion Plasmodium berghei	5823.mitochondrion
mitochondrion Plasmodium chabaudi	5825.mitochondrion
mitochondrion Plasmodium cynomolgi	5832.mitochondrion
mitochondrion Plasmodium falciparum (malaria parasite P.	186763.mitochondrion
mitochondrion Plasmodium fragile	5857.mitochondrion
mitochondrion Plasmodium gallinaceum	5849.mitochondrion
mitochondrion Plasmodium gonderi	77519.mitochondrion
mitochondrion Plasmodium juxtanucleare	111598.mitochondrion
mitochondrion Plasmodium knowlesi	5852.mitochondrion
mitochondrion Plasmodium malariae	5858.mitochondrion
mitochondrion Plasmodium simiovale	35085.mitochondrion
mitochondrion Plasmodium simium	5859.mitochondrion
mitochondrion Plasmodium sp. DAJ-2004	300941.mitochondrion
mitochondrion Plasmodium vivax	126793.mitochondrion
mitochondrion Plasmopara viticola	143451.mitochondrion
mitochondrion Platalea minor	259913.mitochondrion
mitochondrion Platalina genovensium	190511.mitochondrion
mitochondrion Platanista gangetica	118798.mitochondrion
mitochondrion Platanista minor	48752.mitochondrion
mitochondrion Platichthys bicoloratus	143345.mitochondrion
mitochondrion Platyceps atayevi	266773.mitochondrion
mitochondrion Platyceps florulentus	166095.mitochondrion
mitochondrion Platyceps karelini	266776.mitochondrion
mitochondrion Platyceps najadum	166093.mitochondrion
mitochondrion Platyceps rhodorachis	166098.mitochondrion
mitochondrion Platyceps rogersi	166094.mitochondrion
mitochondrion Platyceps rubriceps	266777.mitochondrion
mitochondrion Platycercus zonarius	309859.mitochondrion
mitochondrion Platycichla leucops	172424.mitochondrion
mitochondrion Platygyra daedalea	214987.mitochondrion
mitochondrion Platygyra lamellina	242771.mitochondrion
mitochondrion Platymonas subcordiformis	3161.mitochondrion
mitochondrion Platynereis dumerilii	6359.mitochondrion
mitochondrion Platyrinchus leucoryphus	360228.mitochondrion
mitochondrion Platyrinchus platyrhynchos	360236.mitochondrion
mitochondrion Platyrrhinus brachycephalus (short-headed broad-nosed	249009.mitochondrion
mitochondrion Platyrrhinus dorsalis	362823.mitochondrion
mitochondrion Platyrrhinus helleri	27658.mitochondrion
mitochondrion Platysaurus capensis	52175.mitochondrion
mitochondrion Platysteira cyanea	107226.mitochondrion
mitochondrion Platysternon megacephalum	55544.mitochondrion
mitochondrion Platytaeniodus degeni	143636.mitochondrion
mitochondrion Platytroctes apus	170202.mitochondrion
mitochondrion Plecodus straeleni	167846.mitochondrion
mitochondrion Plecoglossus altivelis	61084.mitochondrion
mitochondrion Plecotus auritus	61862.mitochondrion
mitochondrion Plectroglyphidodon dickii	80987.mitochondrion
mitochondrion Plectroglyphidodon leucozonus	80989.mitochondrion
mitochondrion Plectrophenax nivalis	161627.mitochondrion
mitochondrion Plectropomus leopardus	160734.mitochondrion
mitochondrion Plesiobatis daviesi	195321.mitochondrion
mitochondrion Plesiolebias aruana	61831.mitochondrion
mitochondrion Plethodon albagula	320951.mitochondrion
mitochondrion Plethodon angusticlavius	332578.mitochondrion
mitochondrion Plethodon cinereus	141976.mitochondrion
mitochondrion Plethodon dorsalis	255923.mitochondrion
mitochondrion Plethodon dunni	154581.mitochondrion
mitochondrion Plethodon electromorphus	255924.mitochondrion
mitochondrion Plethodon elongatus	46761.mitochondrion
mitochondrion Plethodon fourchensis	154582.mitochondrion
mitochondrion Plethodon glutinosus	43042.mitochondrion
mitochondrion Plethodon grobmani	263675.mitochondrion
mitochondrion Plethodon hoffmani	154583.mitochondrion
mitochondrion Plethodon hubrichti	141977.mitochondrion
mitochondrion Plethodon kiamichi	332579.mitochondrion
mitochondrion Plethodon kisatchie	332580.mitochondrion
mitochondrion Plethodon mississippi	315419.mitochondrion
mitochondrion Plethodon ocmulgee	320952.mitochondrion
mitochondrion Plethodon petraeus	154587.mitochondrion
mitochondrion Plethodon punctatus	255926.mitochondrion
mitochondrion Plethodon richmondi	154588.mitochondrion
mitochondrion Plethodon serratus	154589.mitochondrion
mitochondrion Plethodon shenandoah	141978.mitochondrion
mitochondrion Plethodon vehiculum	154593.mitochondrion
mitochondrion Plethodon ventralis	315413.mitochondrion
mitochondrion Plethodon virginia	255927.mitochondrion
mitochondrion Plethodon wehrlei	154594.mitochondrion
mitochondrion Plethodon welleri	154595.mitochondrion
mitochondrion Plethodon yonahlossee	8337.mitochondrion
mitochondrion Pleuragramma antarcticum	101504.mitochondrion
mitochondrion Pleurodeles waltl	8319.mitochondrion
mitochondrion Pleurophycus gardneri	309362.mitochondrion
mitochondrion Pleurothallis endotrachys	78832.mitochondrion
mitochondrion Pleurotus ostreatus	5322.mitochondrion
mitochondrion Plocepasser mahali	99181.mitochondrion
mitochondrion Ploceus bicolor	194946.mitochondrion
mitochondrion Ploceus intermedius	267978.mitochondrion
mitochondrion Ploceus ocularis	187443.mitochondrion
mitochondrion Pluvialis squatarola	171273.mitochondrion
mitochondrion Pluvianellus socialis	227228.mitochondrion
mitochondrion Podarcis atrata	73148.mitochondrion
mitochondrion Podarcis hispanica	74081.mitochondrion
mitochondrion Podarcis melisellensis	65482.mitochondrion
mitochondrion Podarcis muralis	64176.mitochondrion
mitochondrion Podarcis sicula	65484.mitochondrion
mitochondrion Podarcis vaucheri	140051.mitochondrion
mitochondrion Podargus ocellatus	48432.mitochondrion
mitochondrion Podargus papuensis	48431.mitochondrion
mitochondrion Podargus strigoides	8905.mitochondrion
mitochondrion Podica senegalensis	54371.mitochondrion
mitochondrion Podiceps cristatus	345573.mitochondrion
mitochondrion Podochilus cultratus	78834.mitochondrion
mitochondrion Podogymnura truei	48905.mitochondrion
mitochondrion Podomys floridanus	56323.mitochondrion
mitochondrion Podospora anserina	5145.mitochondrion
mitochondrion Podospora curvicolla	48157.mitochondrion
mitochondrion Podotricha telesiphe	34744.mitochondrion
mitochondrion Podura aquatica	50589.mitochondrion
mitochondrion Poecile gambeli	156549.mitochondrion
mitochondrion Poecilia araguaiensis	69225.mitochondrion
mitochondrion Poecilia butleri	34783.mitochondrion
mitochondrion Poecilia catemaconis	80269.mitochondrion
mitochondrion Poecilia caucana	30752.mitochondrion
mitochondrion Poecilia gilli	69226.mitochondrion
mitochondrion Poecilia heterandria	69227.mitochondrion
mitochondrion Poecilia latipinna	48699.mitochondrion
mitochondrion Poecilia latipunctata	48700.mitochondrion
mitochondrion Poecilia mexicana limantouri	80273.mitochondrion
mitochondrion Poecilia minor	69228.mitochondrion
mitochondrion Poecilia nigrofasciata	69229.mitochondrion
mitochondrion Poecilia orri	69230.mitochondrion
mitochondrion Poecilia parae	69231.mitochondrion
mitochondrion Poecilia perugiae	69232.mitochondrion
mitochondrion Poecilia picta	69234.mitochondrion
mitochondrion Poecilia reticulata	8081.mitochondrion
mitochondrion Poecilia sphenops	69235.mitochondrion
mitochondrion Poecilia sulphuraria	80270.mitochondrion
mitochondrion Poecilia velifera	48702.mitochondrion
mitochondrion Poecilia vivipara	69236.mitochondrion
mitochondrion Poeciliopsis baenschi	188122.mitochondrion
mitochondrion Poeciliopsis catemaco	188124.mitochondrion
mitochondrion Poeciliopsis elongata	188125.mitochondrion
mitochondrion Poeciliopsis fasciata	188126.mitochondrion
mitochondrion Poeciliopsis gracilis	119849.mitochondrion
mitochondrion Poeciliopsis hnilickai	188127.mitochondrion
mitochondrion Poeciliopsis infans	188128.mitochondrion
mitochondrion Poeciliopsis latidens	188129.mitochondrion
mitochondrion Poeciliopsis lucida	56613.mitochondrion
mitochondrion Poeciliopsis monacha	73161.mitochondrion
mitochondrion Poeciliopsis monacha x P. lucida	197186.mitochondrion
mitochondrion Poeciliopsis monacha x P. lucida x P. lucida	193140.mitochondrion
mitochondrion Poeciliopsis monacha x P. lucida x P. viriosa	193141.mitochondrion
mitochondrion Poeciliopsis monacha x P. monacha x P. lucida	193139.mitochondrion
mitochondrion Poeciliopsis monacha x Poeciliopsis occidentalis	73162.mitochondrion
mitochondrion Poeciliopsis occidentalis	68464.mitochondrion
mitochondrion Poeciliopsis paucimaculata	188130.mitochondrion
mitochondrion Poeciliopsis presidionis	188131.mitochondrion
mitochondrion Poeciliopsis prolifica	188132.mitochondrion
